sep=;
.text;SmartExplorer
.text;Version 2.2.2.29916
.text;Copyright (C) 2021 OTT HydroMet B.V.
.text;
.text;Logfile created on;;08/02/2024
.text;
.text;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel.;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.text;2024-02-08;11:20:05;01;Ready;001;22-3080;SMP3-A;V250;V001;22.1591;0.1;
.text;2024-02-08;11:20:05;02;n.a.;
.text;2024-02-08;11:20:05;03;n.a.;
.text;2024-02-08;11:20:05;04;n.a.;
.text;2024-02-08;11:20:05;05;n.a.;
.text;2024-02-08;11:20:05;06;n.a.;
.text;2024-02-08;11:20:05;07;n.a.;
.text;2024-02-08;11:20:05;08;n.a.;
.text;2024-02-08;11:20:05;09;n.a.;
.text;2024-02-08;11:20:05;10;n.a.;
.text;
.text
.text;Channel;<>;Ch.1;;Ch.2;;Ch.3;;Ch.4;;Ch.5;;Ch.6;;Ch.7;;Ch.8;;Ch.9;;Ch.10;;
.data;2024-02-08;11:21:25;3.5;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:21:30;3.5;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:21:35;3.5;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:21:40;3.4;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:21:45;3.4;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:21:50;3.3;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:21:55;3.3;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:00;3.2;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:05;3.2;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:10;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:15;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:20;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:25;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:30;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:35;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:40;3.2;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:45;3.2;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:50;3.2;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:22:55;3.2;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:00;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:05;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:10;3.1;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:15;3.0;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:20;3.0;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:25;2.9;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:30;2.9;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:35;2.9;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:40;2.9;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:45;2.8;21.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:50;2.7;21.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:23:55;2.8;21.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:00;2.7;21.04;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:05;2.8;21.08;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:10;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:15;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:20;2.8;21.06;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:25;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:30;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:35;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:40;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:45;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:50;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:24:55;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:00;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:05;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:10;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:15;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:20;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:25;2.9;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:30;2.9;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:35;2.9;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:40;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:45;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:50;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:25:55;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:00;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:05;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:10;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:15;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:20;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:25;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:30;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:35;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:40;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:45;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:50;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:26:55;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:00;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:05;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:10;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:15;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:20;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:25;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:30;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:35;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:40;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:45;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:50;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:27:55;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:00;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:05;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:10;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:15;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:20;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:25;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:30;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:35;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:40;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:45;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:50;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:28:55;2.4;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:00;2.5;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:05;2.5;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:10;2.5;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:15;2.5;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:20;2.6;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:25;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:30;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:35;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:40;2.7;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:45;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:50;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:29:55;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:00;2.8;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:05;2.9;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:10;2.9;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:15;2.9;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:20;2.9;21.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:25;2.9;21.12;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:30;2.7;21.18;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:35;2.6;21.18;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:40;2.5;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:45;2.5;21.18;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:50;2.4;21.18;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:30:55;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:00;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:05;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:10;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:15;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:20;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:25;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:30;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:35;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:40;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:45;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:50;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:31:55;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:00;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:05;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:10;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:15;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:20;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:25;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:30;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:35;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:40;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:45;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:50;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:32:55;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:00;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:05;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:10;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:15;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:20;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:25;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:30;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:35;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:40;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:45;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:50;2.3;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:33:55;2.2;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:00;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:05;2.5;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:10;2.6;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:15;2.6;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:20;2.6;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:25;2.7;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:30;2.6;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:35;2.6;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:40;2.5;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:45;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:50;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:34:55;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:00;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:05;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:10;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:15;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:20;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:25;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:30;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:35;2.4;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:40;2.6;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:45;2.6;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:50;2.9;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:35:55;2.9;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:36:00;2.9;21.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:36:05;2.9;21.22;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:36:10;2.9;21.24;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:36:15;2.8;21.22;;;;;;;;;;;;;;;;;;;
.data;2024-02-08;11:36:20;2.8;21.28;;;;;;;;;;;;;;;;;;;
