sep=;
.text;SmartExplorer
.text;Version 2.2.2.29916
.text;Copyright (C) 2021 OTT HydroMet B.V.
.text;
.text;Logfile created on;;17/02/2024
.text;
.text;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel.;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.text;2024-02-17;08:41:51;01;Ready;001;22-3080;SMP3-A;V250;V001;22.1591;0.1;
.text;2024-02-17;08:41:51;02;n.a.;
.text;2024-02-17;08:41:51;03;n.a.;
.text;2024-02-17;08:41:51;04;n.a.;
.text;2024-02-17;08:41:51;05;n.a.;
.text;2024-02-17;08:41:51;06;n.a.;
.text;2024-02-17;08:41:51;07;n.a.;
.text;2024-02-17;08:41:51;08;n.a.;
.text;2024-02-17;08:41:51;09;n.a.;
.text;2024-02-17;08:41:51;10;n.a.;
.text;
.text
.text;Channel;<>;Ch.1;;Ch.2;;Ch.3;;Ch.4;;Ch.5;;Ch.6;;Ch.7;;Ch.8;;Ch.9;;Ch.10;;
.text;Info;<>;Radiation;Body Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;
.text;Serial NR;<>;22-3080;22-3080;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
.text;Date;Time;W/m2;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;
.data;2024-02-17;12:50:20;43.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:50:25;43.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:50:30;43.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:50:35;43.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:50:40;42.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:50:45;42.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:50:50;42.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:50:55;42.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:00;42.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:05;42.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:10;42.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:15;42.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:20;42.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:25;42.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:30;43.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:35;43.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:40;43.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:45;43.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:50;44.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:51:55;44.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:00;44.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:05;45.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:10;45.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:15;45.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:20;46.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:25;46.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:30;46.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:35;47.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:40;47.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:45;47.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:50;47.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:52:55;47.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:00;47.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:05;47.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:10;47.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:15;46.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:20;46.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:25;46.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:30;46.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:35;46.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:40;45.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:45;45.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:50;44.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:53:55;44.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:00;43.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:05;43.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:10;42.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:15;42.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:20;41.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:25;41.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:30;40.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:35;40.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:40;39.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:45;39.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:50;38.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:54:55;38.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:00;38.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:05;38.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:10;37.8;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:15;37.6;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:20;37.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:25;37.4;13.76;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:30;37.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:35;37.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:40;36.9;13.74;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:45;36.7;13.72;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:50;36.4;13.74;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:55:55;36.1;13.72;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:00;35.8;13.72;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:05;35.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:10;35.0;13.72;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:15;34.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:20;34.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:25;33.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:30;33.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:35;32.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:40;31.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:45;31.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:50;30.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:56:55;30.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:00;29.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:05;29.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:10;28.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:15;28.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:20;28.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:25;27.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:30;27.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:35;26.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:40;26.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:45;26.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:50;25.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:57:55;25.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:00;25.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:05;25.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:10;24.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:15;24.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:20;24.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:25;24.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:30;25.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:35;25.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:40;26.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:45;26.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:50;27.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:58:55;28.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:00;29.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:05;30.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:10;32.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:15;34.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:20;36.3;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:25;38.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:30;40.9;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:35;43.4;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:40;45.9;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:45;48.4;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:50;50.6;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;12:59:55;52.7;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:00;54.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:05;55.9;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:10;57.3;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:15;58.2;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:20;59.0;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:25;59.7;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:30;60.0;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:35;60.0;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:40;59.7;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:45;59.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:50;58.5;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:00:55;57.7;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:00;57.1;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:05;56.6;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:10;56.2;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:15;55.9;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:20;55.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:25;55.5;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:30;55.5;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:35;55.8;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:40;56.3;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:45;57.0;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:50;57.9;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:01:55;59.0;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:00;60.2;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:05;61.2;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:10;62.2;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:15;63.1;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:20;63.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:25;64.7;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:30;65.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:35;65.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:40;66.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:45;67.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:50;67.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:02:55;68.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:00;69.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:05;70.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:10;71.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:15;72.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:20;73.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:25;74.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:30;74.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:35;75.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:40;76.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:45;76.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:50;76.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:03:55;76.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:00;75.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:05;75.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:10;74.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:15;73.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:20;72.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:25;71.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:30;70.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:35;70.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:40;69.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:45;69.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:50;68.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:04:55;68.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:00;69.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:05;69.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:10;70.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:15;71.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:20;72.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:25;73.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:30;74.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:35;76.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:40;77.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:45;79.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:50;80.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:05:55;82.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:00;83.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:05;85.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:10;87.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:15;88.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:20;90.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:25;91.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:30;92.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:35;93.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:40;93.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:45;94.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:50;93.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:06:55;93.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:00;93.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:05;92.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:10;91.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:15;90.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:20;88.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:25;87.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:30;86.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:35;84.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:40;83.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:45;82.8;13.72;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:50;81.8;13.74;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:07:55;81.1;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:00;80.5;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:05;80.2;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:10;80.1;13.76;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:15;80.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:20;80.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:25;81.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:30;83.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:35;84.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:40;86.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:45;87.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:50;89.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:08:55;90.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:00;92.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:05;93.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:10;93.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:15;94.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:20;94.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:25;93.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:30;92.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:35;92.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:40;90.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:45;89.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:50;88.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:09:55;87.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:00;85.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:05;84.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:10;82.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:15;81.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:20;79.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:25;77.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:30;75.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:35;73.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:40;71.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:45;70.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:50;68.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:10:55;67.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:00;65.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:05;64.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:10;63.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:15;61.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:20;60.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:25;59.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:30;57.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:35;56.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:40;55.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:45;54.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:50;53.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:11:55;52.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:00;51.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:05;51.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:10;50.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:15;49.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:20;49.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:25;48.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:30;48.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:35;48.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:40;47.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:45;47.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:50;47.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:12:55;47.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:00;47.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:05;47.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:10;47.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:15;47.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:20;47.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:25;48.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:30;48.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:35;49.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:40;50.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:45;51.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:50;52.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:13:55;53.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:00;54.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:05;55.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:10;56.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:15;57.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:20;58.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:25;59.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:30;60.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:35;60.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:40;61.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:45;61.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:50;61.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:14:55;61.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:00;61.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:05;61.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:10;61.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:15;61.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:20;61.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:25;60.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:30;60.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:35;60.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:40;60.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-17;13:15:45;60.4;13.80;;;;;;;;;;;;;;;;;;;
