sep=;
.text;SmartExplorer
.text;Version 2.2.2.29916
.text;Copyright (C) 2021 OTT HydroMet B.V.
.text;
.text;Logfile created on;;12/02/2024
.text;
.text;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel.;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.text;2024-02-12;11:19:38;01;Ready;001;22-3080;SMP3-A;V250;V001;22.1591;0.1;
.text;2024-02-12;11:19:38;02;n.a.;
.text;2024-02-12;11:19:38;03;n.a.;
.text;2024-02-12;11:19:38;04;n.a.;
.text;2024-02-12;11:19:38;05;n.a.;
.text;2024-02-12;11:19:38;06;n.a.;
.text;2024-02-12;11:19:38;07;n.a.;
.text;2024-02-12;11:19:38;08;n.a.;
.text;2024-02-12;11:19:38;09;n.a.;
.text;2024-02-12;11:19:38;10;n.a.;
.text;
.text
.text;Channel;<>;Ch.1;;Ch.2;;Ch.3;;Ch.4;;Ch.5;;Ch.6;;Ch.7;;Ch.8;;Ch.9;;Ch.10;;
.data;2024-02-12;11:20:55;414.0;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:00;413.7;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:05;413.7;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:10;413.5;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:15;413.4;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:20;413.7;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:25;414.2;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:30;414.6;12.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:35;414.7;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:40;415.2;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:45;415.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:50;415.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:21:55;415.7;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:00;415.8;12.12;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:05;416.1;12.16;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:10;416.3;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:15;416.0;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:20;415.5;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:25;414.9;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:30;414.1;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:35;413.4;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:40;412.5;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:45;411.7;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:50;410.9;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:22:55;410.4;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:00;410.1;12.28;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:05;410.1;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:10;410.2;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:15;410.2;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:20;410.4;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:25;410.4;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:30;410.1;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:35;409.8;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:40;409.8;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:45;410.0;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:50;410.0;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:23:55;409.8;12.36;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:00;409.8;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:05;411.1;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:10;411.9;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:15;412.5;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:20;413.0;12.32;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:25;412.9;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:30;412.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:35;412.2;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:40;411.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:45;411.9;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:50;412.4;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:24:55;412.4;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:00;412.1;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:05;411.5;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:10;411.0;12.34;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:15;410.7;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:20;410.5;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:25;410.5;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:30;410.4;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:35;410.4;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:40;410.5;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:45;410.9;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:50;410.4;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:25:55;410.7;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:00;411.5;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:05;412.2;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:10;412.9;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:15;413.3;12.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:20;414.2;12.32;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:25;414.8;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:30;415.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:35;416.4;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:40;417.4;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:45;417.8;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:50;418.1;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:26:55;418.2;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:00;418.2;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:05;418.5;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:10;419.5;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:15;419.7;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:20;419.7;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:25;419.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:30;419.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:35;419.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:40;419.2;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:45;418.9;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:50;418.3;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:27:55;417.9;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:00;417.4;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:05;416.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:10;416.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:15;416.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:20;416.6;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:25;416.3;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:30;416.5;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:35;417.3;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:40;417.7;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:45;418.2;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:50;418.5;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:28:55;418.5;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:00;419.0;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:05;419.7;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:10;420.0;12.30;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:15;419.6;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:20;418.5;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:25;416.9;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:30;415.6;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:35;415.6;12.18;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:40;414.3;12.12;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:45;412.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:50;411.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:29:55;412.7;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:00;415.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:05;414.7;12.08;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:10;413.8;12.04;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:15;413.9;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:20;415.5;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:25;416.4;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:30;417.1;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:35;417.0;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:40;417.2;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:45;417.1;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:50;417.0;11.92;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:30:55;417.0;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:00;417.0;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:05;416.4;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:10;415.7;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:15;415.4;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:20;415.5;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:25;415.6;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:30;415.3;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:35;414.9;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:40;414.7;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:45;414.6;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:50;414.7;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:31:55;415.0;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:00;415.4;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:05;415.8;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:10;415.9;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:15;416.7;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:20;417.5;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:25;418.1;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:30;417.7;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:35;417.5;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:40;417.8;11.96;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:45;417.8;11.98;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:50;417.1;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:32:55;416.7;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:00;416.5;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:05;416.2;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:10;416.4;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:15;416.5;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:20;416.8;12.08;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:25;417.8;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:30;418.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:35;418.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:40;417.8;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:45;417.1;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:50;417.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:33:55;418.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:00;418.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:05;418.3;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:10;418.3;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:15;418.7;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:20;419.1;12.16;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:25;419.2;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:30;419.3;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:35;419.1;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:40;419.1;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:45;418.8;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:50;419.6;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:34:55;420.5;12.16;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:00;420.5;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:05;420.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:10;420.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:15;421.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:20;420.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:25;420.5;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:30;420.2;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:35;420.3;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:40;420.5;12.14;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:45;420.6;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:50;420.8;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:35:55;420.6;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:00;420.3;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:05;420.3;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:10;420.4;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:15;420.9;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:20;421.0;12.22;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:25;421.0;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:30;421.2;12.24;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:35;421.0;12.24;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:40;421.5;12.24;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:45;422.3;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:50;422.7;12.22;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:36:55;423.3;12.22;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:00;423.8;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:05;425.0;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:10;425.8;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:15;425.3;12.20;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:20;424.9;12.12;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:25;424.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:30;423.8;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:35;423.2;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:40;423.2;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:45;422.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:50;422.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:37:55;422.1;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:00;422.5;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:05;421.8;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:10;421.1;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:15;420.8;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:20;422.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:25;423.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:30;422.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:35;518.3;9.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:40;464.2;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:45;424.5;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:50;423.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:38:55;423.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:00;423.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:05;423.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:10;423.7;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:15;423.7;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:20;424.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:25;424.3;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:30;424.1;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:35;423.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:40;428.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:45;429.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:50;431.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:39:55;426.9;12.06;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:00;427.9;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:05;424.5;12.08;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:10;423.3;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:15;422.8;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:20;422.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:25;422.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:30;423.1;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:35;423.2;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:40;423.2;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:45;423.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:50;423.3;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:40:55;423.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:00;423.4;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:05;424.1;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:10;424.6;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:15;425.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:20;425.0;12.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:25;424.5;12.08;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:30;424.4;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:35;424.6;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:40;425.0;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:45;425.8;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:50;426.6;12.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:41:55;426.8;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:00;426.5;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:05;426.6;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:10;426.6;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:15;426.8;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:20;427.1;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:25;427.4;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:30;427.6;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:35;427.7;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:40;427.9;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:45;428.0;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:50;428.8;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:42:55;429.1;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:00;429.1;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:05;429.9;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:10;429.7;11.84;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:15;430.0;11.88;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:20;431.2;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:25;431.6;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:30;430.8;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:35;430.4;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:40;430.2;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:45;428.9;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:50;428.0;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:43:55;427.7;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:44:00;428.0;11.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-12;11:44:05;428.0;11.90;;;;;;;;;;;;;;;;;;;
