sep=;
.text;SmartExplorer
.text;Version 2.2.2.29916
.text;Copyright (C) 2021 OTT HydroMet B.V.
.text;
.text;Logfile created on;;18/02/2024
.text;
.text;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel.;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.text;2024-02-18;09:21:12;01;Ready;001;22-3080;SMP3-A;V250;V001;22.1591;0.1;
.text;2024-02-18;09:21:12;02;n.a.;
.text;2024-02-18;09:21:12;03;n.a.;
.text;2024-02-18;09:21:12;04;n.a.;
.text;2024-02-18;09:21:12;05;n.a.;
.text;2024-02-18;09:21:12;06;n.a.;
.text;2024-02-18;09:21:12;07;n.a.;
.text;2024-02-18;09:21:12;08;n.a.;
.text;2024-02-18;09:21:12;09;n.a.;
.text;2024-02-18;09:21:12;10;n.a.;
.text;
.text
.text;Channel;<>;Ch.1;;Ch.2;;Ch.3;;Ch.4;;Ch.5;;Ch.6;;Ch.7;;Ch.8;;Ch.9;;Ch.10;;
.data;2024-02-18;10:52:35;79.1;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:52:40;80.8;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:52:45;82.1;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:52:50;83.0;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:52:55;83.6;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:00;83.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:05;84.0;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:10;83.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:15;83.8;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:20;83.7;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:25;83.7;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:30;83.8;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:35;83.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:40;84.3;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:45;84.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:50;85.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:53:55;86.6;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:00;87.3;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:05;87.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:10;88.6;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:15;89.5;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:20;90.7;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:25;92.2;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:30;93.7;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:35;94.8;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:40;95.4;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:45;95.8;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:50;96.1;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:54:55;96.6;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:00;97.2;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:05;97.8;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:10;98.0;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:15;98.1;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:20;98.4;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:25;98.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:30;99.5;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:35;100.2;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:40;100.9;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:45;101.6;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:50;102.4;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:55:55;103.1;13.40;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:00;103.6;13.42;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:05;104.2;13.42;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:10;104.7;13.48;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:15;105.2;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:20;105.5;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:25;105.4;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:30;105.0;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:35;104.2;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:40;102.9;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:45;101.7;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:50;101.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:56:55;101.2;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:00;102.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:05;103.9;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:10;105.8;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:15;107.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:20;108.0;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:25;108.5;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:30;108.5;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:35;108.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:40;107.2;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:45;105.7;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:50;104.5;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:57:55;103.3;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:00;102.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:05;101.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:10;100.6;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:15;100.6;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:20;101.0;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:25;101.6;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:30;101.8;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:35;101.8;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:40;101.8;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:45;101.9;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:50;102.3;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:58:55;102.9;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:00;103.2;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:05;103.7;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:10;104.7;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:15;106.2;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:20;107.6;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:25;108.7;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:30;109.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:35;108.8;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:40;107.9;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:45;106.4;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:50;104.9;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;10:59:55;103.6;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:00;102.5;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:05;101.6;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:10;100.9;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:15;100.5;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:20;100.4;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:25;100.6;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:30;101.1;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:35;101.8;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:40;102.5;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:45;103.0;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:50;103.4;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:00:55;103.4;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:00;102.8;13.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:05;102.0;13.52;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:10;101.3;13.52;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:15;100.6;13.56;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:20;99.7;13.54;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:25;98.5;13.56;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:30;97.5;13.58;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:35;97.0;13.58;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:40;96.7;13.56;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:45;96.5;13.56;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:50;96.3;13.56;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:01:55;95.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:00;95.1;13.56;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:05;94.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:10;94.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:15;95.0;13.58;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:20;96.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:25;97.4;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:30;99.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:35;100.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:40;102.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:45;104.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:50;105.4;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:02:55;106.3;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:00;106.7;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:05;106.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:10;105.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:15;103.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:20;100.4;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:25;96.9;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:30;93.3;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:35;89.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:40;86.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:45;82.9;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:50;79.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:03:55;77.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:00;74.9;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:05;73.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:10;71.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:15;70.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:20;70.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:25;69.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:30;69.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:35;68.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:40;68.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:45;67.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:50;67.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:04:55;66.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:00;66.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:05;66.6;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:10;66.7;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:15;67.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:20;67.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:25;67.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:30;67.9;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:35;68.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:40;69.4;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:45;70.4;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:50;71.9;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:05:55;73.3;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:00;75.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:05;76.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:10;78.9;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:15;81.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:20;83.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:25;85.3;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:30;87.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:35;89.7;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:40;92.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:45;94.7;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:50;97.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:06:55;99.7;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:00;102.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:05;104.7;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:10;107.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:15;109.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:20;111.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:25;112.3;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:30;113.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:35;112.9;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:40;112.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:45;111.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:50;110.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:07:55;108.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:00;105.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:05;103.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:10;101.6;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:15;100.4;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:20;99.7;13.64;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:25;99.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:30;99.8;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:35;100.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:40;100.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:45;100.7;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:50;100.9;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:08:55;101.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:00;101.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:05;101.5;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:10;102.2;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:15;103.1;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:20;104.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:25;105.1;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:30;106.2;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:35;106.9;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:40;107.0;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:45;106.9;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:50;106.6;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:09:55;106.3;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:00;105.8;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:05;105.4;13.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:10;105.1;13.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:15;104.9;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:20;104.8;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:25;104.7;13.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:30;104.7;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:35;104.8;13.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:40;104.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:45;105.0;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:50;105.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:10:55;105.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:00;106.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:05;105.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:10;105.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:15;105.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:20;105.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:25;105.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:30;105.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:35;105.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:40;105.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:45;106.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:50;106.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:11:55;107.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:00;108.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:05;109.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:10;109.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:15;110.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:20;110.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:25;109.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:30;109.5;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:35;109.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:40;109.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:45;109.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:50;109.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:12:55;109.4;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:00;109.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:05;109.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:10;110.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:15;110.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:20;111.3;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:25;111.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:30;110.9;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:35;110.6;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:40;113.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:45;113.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:50;113.8;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:13:55;116.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:00;117.1;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:05;118.2;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:10;116.2;13.74;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:15;115.7;13.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:20;121.6;13.74;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:25;122.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:30;124.2;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:35;124.8;13.76;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:40;125.4;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:45;125.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:50;126.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:14:55;126.6;13.78;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:00;127.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:05;127.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:10;129.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:15;130.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:20;131.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:25;132.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:30;132.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:35;132.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:40;133.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:45;132.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:50;131.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:15:55;130.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:00;129.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:05;127.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:10;124.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:15;122.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:20;120.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:25;118.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:30;116.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:35;114.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:40;113.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:45;112.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:50;111.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:16:55;111.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:00;111.8;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:05;111.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:10;111.3;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:15;110.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:20;109.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:25;108.9;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:30;108.2;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:35;107.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:40;107.1;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:45;106.7;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:50;106.5;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:17:55;106.6;13.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:00;107.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:05;107.7;13.84;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:10;108.6;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:15;109.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:20;110.0;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:25;110.4;13.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:30;110.6;13.84;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;11:18:35;110.6;13.84;;;;;;;;;;;;;;;;;;;
