sep=;
.text;SmartExplorer
.text;Version 2.2.2.29916
.text;Copyright (C) 2021 OTT HydroMet B.V.
.text;
.text;Logfile created on;;16/02/2024
.text;
.text;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel.;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.text;2024-02-16;09:34:16;01;Ready;001;22-3080;SMP3-A;V250;V001;22.1591;0.1;
.text;2024-02-16;09:34:16;02;n.a.;
.text;2024-02-16;09:34:16;03;n.a.;
.text;2024-02-16;09:34:16;04;n.a.;
.text;2024-02-16;09:34:16;05;n.a.;
.text;2024-02-16;09:34:16;06;n.a.;
.text;2024-02-16;09:34:16;07;n.a.;
.text;2024-02-16;09:34:16;08;n.a.;
.text;2024-02-16;09:34:16;09;n.a.;
.text;2024-02-16;09:34:16;10;n.a.;
.text;
.text
.text;Channel;<>;Ch.1;;Ch.2;;Ch.3;;Ch.4;;Ch.5;;Ch.6;;Ch.7;;Ch.8;;Ch.9;;Ch.10;;
.text;Info;<>;Radiation;Body Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;Output 1;Temperature;
.text;Serial NR;<>;22-3080;22-3080;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
.text;Date;Time;W/m2;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;<>;Celsius;
.data;2024-02-16;09:53:20;116.5;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:53:25;118.2;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:53:30;119.9;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:53:35;122.0;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:53:40;124.1;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:53:45;125.5;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:53:50;127.4;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:53:55;129.5;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:00;130.3;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:05;129.9;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:10;127.6;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:15;124.8;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:20;116.1;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:25;110.7;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:30;114.8;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:35;114.4;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:40;113.9;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:45;114.0;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:50;114.3;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:54:55;115.8;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:00;118.2;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:05;118.3;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:10;119.7;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:15;121.4;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:20;126.1;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:25;127.0;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:30;129.6;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:35;135.4;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:40;137.6;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:45;138.7;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:50;138.8;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:55:55;137.0;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:00;135.4;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:05;133.3;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:10;130.6;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:15;127.6;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:20;125.8;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:25;125.6;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:30;126.0;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:35;126.6;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:40;127.0;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:45;127.7;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:50;128.0;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:56:55;127.1;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:00;124.3;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:05;120.7;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:10;116.2;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:15;112.3;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:20;109.2;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:25;107.4;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:30;107.0;10.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:35;106.7;10.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:40;106.0;10.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:45;104.9;10.84;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:50;104.1;10.84;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:57:55;103.9;10.88;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:00;105.5;10.84;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:05;108.7;10.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:10;112.0;10.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:15;114.8;10.84;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:20;117.6;10.86;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:25;119.9;10.86;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:30;120.3;10.86;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:35;119.8;10.88;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:40;119.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:45;118.6;10.88;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:50;118.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:58:55;119.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:00;119.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:05;118.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:10;118.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:15;117.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:20;118.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:25;119.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:30;119.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:35;121.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:40;123.3;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:45;125.2;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:50;127.6;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;09:59:55;130.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:00;131.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:05;132.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:10;133.5;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:15;133.5;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:20;132.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:25;131.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:30;130.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:35;126.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:40;122.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:45;117.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:50;113.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:00:55;110.6;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:00;109.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:05;104.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:10;98.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:15;100.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:20;103.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:25;102.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:30;100.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:35;101.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:40;101.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:45;101.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:50;100.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:01:55;97.6;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:00;93.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:05;88.3;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:10;83.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:15;79.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:20;77.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:25;73.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:30;71.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:35;69.9;10.92;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:40;68.2;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:45;66.8;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:50;65.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:02:55;65.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:00;63.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:05;62.2;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:10;62.2;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:15;62.5;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:20;62.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:25;63.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:30;65.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:35;66.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:40;68.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:45;69.2;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:50;69.6;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:03:55;69.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:00;70.2;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:05;70.6;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:10;71.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:15;68.5;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:20;68.9;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:25;72.1;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:30;73.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:35;73.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:40;73.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:45;74.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:50;75.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:04:55;76.0;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:00;77.3;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:05;78.7;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:10;80.6;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:15;83.4;10.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:20;86.2;10.94;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:25;88.6;10.98;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:30;89.3;10.98;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:35;89.6;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:40;90.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:45;90.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:50;90.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:05:55;88.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:00;87.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:05;85.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:10;83.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:15;82.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:20;81.6;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:25;81.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:30;81.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:35;83.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:40;85.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:45;87.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:50;87.6;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:06:55;87.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:00;86.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:05;84.6;10.96;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:10;82.9;10.94;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:15;80.7;10.94;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:20;79.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:25;79.9;10.96;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:30;81.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:35;83.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:40;84.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:45;86.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:50;88.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:07:55;90.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:00;92.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:05;93.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:10;95.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:15;97.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:20;98.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:25;99.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:30;100.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:35;100.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:40;102.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:45;104.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:50;105.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:08:55;106.6;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:00;107.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:05;107.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:10;107.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:15;106.6;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:20;105.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:25;103.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:30;102.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:35;101.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:40;101.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:45;101.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:50;101.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:09:55;101.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:00;102.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:05;102.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:10;102.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:15;101.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:20;101.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:25;100.9;11.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:30;100.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:35;100.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:40;100.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:45;101.6;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:50;103.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:10:55;104.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:00;106.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:05;108.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:10;110.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:15;111.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:20;110.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:25;100.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:30;103.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:35;112.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:40;114.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:45;115.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:50;115.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:11:55;115.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:00;116.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:05;118.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:10;119.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:15;121.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:20;122.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:25;123.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:30;125.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:35;127.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:40;128.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:45;129.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:50;127.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:12:55;126.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:00;125.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:05;123.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:10;120.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:15;119.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:20;117.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:25;115.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:30;113.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:35;109.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:40;106.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:45;102.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:50;97.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:13:55;94.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:00;91.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:05;90.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:10;90.6;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:15;93.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:20;95.9;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:25;97.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:30;98.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:35;99.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:40;101.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:45;102.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:50;102.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:14:55;102.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:00;101.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:05;101.2;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:10;102.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:15;105.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:20;109.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:25;113.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:30;118.3;11.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:35;123.4;11.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:40;127.9;11.04;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:45;130.7;11.04;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:50;132.4;11.06;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:15:55;133.2;11.04;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:00;133.9;11.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:05;134.3;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:10;133.0;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:15;129.5;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:20;130.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:25;131.1;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:30;129.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:35;127.4;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:40;123.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:45;119.7;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:50;115.8;11.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:16:55;113.0;11.04;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:00;112.0;11.06;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:05;112.1;11.02;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:10;113.7;11.08;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:15;115.4;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:20;117.2;11.08;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:25;119.5;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:30;121.6;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:35;123.1;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:40;123.6;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:45;123.0;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:50;121.5;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:17:55;119.1;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:00;115.9;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:05;113.3;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:10;111.5;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:15;109.7;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:20;108.9;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:25;108.1;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:30;107.4;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:35;106.6;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:40;105.6;11.10;;;;;;;;;;;;;;;;;;;
.data;2024-02-16;10:18:45;104.5;11.10;;;;;;;;;;;;;;;;;;;
